text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
Producers: “How many Disney live actions do you want this year?” Disney: “ Yesssss”,positive,n0OFH4xpPr4,0.05,0.15,0.8,2954,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""well, well"" has always been iconic, STAN *QUEEN ANGELINA JOLIE*",positive,n0OFH4xpPr4,0.05,0.15,0.8,6,https://www.youtube.com/watch?v=n0OFH4xpPr4
Evil Upgrade ✅ Outfits Upgrade ✅ Can't wait!! Definitely doing a Maleficent 2 makeup tutorial for this Halloween!,positive,n0OFH4xpPr4,0.05,0.15,0.8,614,https://www.youtube.com/watch?v=n0OFH4xpPr4
i'm tired of everyone having to steal something from maleficent.,positive,n0OFH4xpPr4,0.05,0.15,0.8,3724,https://www.youtube.com/watch?v=n0OFH4xpPr4
I love how this whole thing is because Maleficent doesn't want Aurora to be married.,positive,n0OFH4xpPr4,0.05,0.15,0.8,455,https://www.youtube.com/watch?v=n0OFH4xpPr4
"After several year, I watch maleficent trailer again",positive,n0OFH4xpPr4,0.05,0.15,0.8,4,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Don't ruin my morning"" is the equivalent of ""Not until I've had my coffee."" Omg, thanks for all the likes!",positive,n0OFH4xpPr4,0.05,0.15,0.8,2056,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Why are people complaining about her being evil? She doesn't seem *evil* to me. She's just an overprotective mother who still has some trust issues when it comes to romantic love because of what happened to her in the first film, and if married Aurora will most likely have to live in the prince's kingdom and away from her. Even so, it looks like she at least tries to support the marriage by meeting with the prince's mom only to have the queen insult her, her kind and motherly abilities, and threatens to take the one person she loves. So she lashed out. How is that evil?",positive,n0OFH4xpPr4,0.05,0.15,0.8,9546,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I have to admit, as much as I love Mulan, I’m more hyped for this new film",positive,n0OFH4xpPr4,0.05,0.15,0.8,645,https://www.youtube.com/watch?v=n0OFH4xpPr4
Who ever hasn't watched it yet needs to see it. It's the best movie I've ever seen. There is literally not one boring scene. Every second is better than the last and you just can't stop watching,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
Can we appreciate the fact that we have Michelle Pfeiffer and Angelina Jolie in the same movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,1253,https://www.youtube.com/watch?v=n0OFH4xpPr4
The Thing Is: Maleficent want to protect aurora from the queen,positive,n0OFH4xpPr4,0.05,0.15,0.8,2657,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Everyone: ""how about an animated mov..."" Disney: *L I V E A C T I O N*",positive,n0OFH4xpPr4,0.05,0.15,0.8,1591,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie is the luckiest movie of the season. It was meant to be released this spring 2020 but pushed back to october 2019 and ended up with a 1/2 billion @ the box office. This needs a very loud Maleficent Laugh across the globe.,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
who else out here thinking that the Mistress of Evil isn't going to be Maleficent but Prince Phillip's mother?,positive,n0OFH4xpPr4,0.05,0.15,0.8,6839,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mulan trailer released: wig shifted Maleficent trailer released: wig gone with the wind,positive,n0OFH4xpPr4,0.05,0.15,0.8,197,https://www.youtube.com/watch?v=n0OFH4xpPr4
Am I the only one shook at the “now its time to care for your own” scene ??!!👀,positive,n0OFH4xpPr4,0.05,0.15,0.8,441,https://www.youtube.com/watch?v=n0OFH4xpPr4
Lov this movie. Make me feel like want to keep watching it again and again and again. Awsome movie!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,10,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Phillip’s Mom: Tonight, I consider Aurora *my own.* Maleficent: Beastie, hold Mommy’s staff.",positive,n0OFH4xpPr4,0.05,0.15,0.8,334,https://www.youtube.com/watch?v=n0OFH4xpPr4
Trailer : come see this Me : meh Trailer : gives whiplash plottwist at the end Me : whaa--,positive,n0OFH4xpPr4,0.05,0.15,0.8,451,https://www.youtube.com/watch?v=n0OFH4xpPr4
Angelina: create me something to wear for battle Costume depart: a swimsuit. Angelina:well..well..well,positive,n0OFH4xpPr4,0.05,0.15,0.8,1110,https://www.youtube.com/watch?v=n0OFH4xpPr4
One of the most beautiful fantasy movies ever.💚,positive,n0OFH4xpPr4,0.05,0.15,0.8,9,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Narrator: Quiet, composed, graceful, disciplined. These are the qualities we see in a good wife. These are the qualities we see in Mulan. Maleficent: well, well Edit: Omg guys thanks for the like! Let's support Disney movies ❤",positive,n0OFH4xpPr4,0.05,0.15,0.8,1041,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Aurora will finally get the love of a real mother"" That itself sounds insulting Edit: wow!😮 thanks for the likes I nearly choked lmao",positive,n0OFH4xpPr4,0.05,0.15,0.8,2389,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Now I need a shirt that says:"" dOnT rUiN mY MoRnInG""",positive,n0OFH4xpPr4,0.05,0.15,0.8,1012,https://www.youtube.com/watch?v=n0OFH4xpPr4
I love this movie maleficent 2 angline jolie best actor forever 😍👍xxx,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
MALEFICIENT: I am mistress of evils HELA : I am goddess of death,positive,n0OFH4xpPr4,0.05,0.15,0.8,1260,https://www.youtube.com/watch?v=n0OFH4xpPr4
"When she said ""Now, I consider Aurora... my own"", I was like... ""OH HELL NO!!!"" I'm with team Maleficent. Maleficent has been Aurora's guardian for quite sometime and she has the right to take care of Aurora! #TeamMaleficent",positive,n0OFH4xpPr4,0.05,0.15,0.8,3412,https://www.youtube.com/watch?v=n0OFH4xpPr4
the way Aurora didn't even side with Maleficent *THE AUDACITY*,positive,n0OFH4xpPr4,0.05,0.15,0.8,1632,https://www.youtube.com/watch?v=n0OFH4xpPr4
"That ""Well Well"" line always gives me everything omg",positive,n0OFH4xpPr4,0.05,0.15,0.8,9,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Almost everyone: *tries to steal things from Maleficent* Maleficent: *Ah shit, here we go again*",positive,n0OFH4xpPr4,0.05,0.15,0.8,1283,https://www.youtube.com/watch?v=n0OFH4xpPr4
"everyone's focused on Maleficent, the prince or the plot, while I'm here happily giggling coz Diaval is back😁",positive,n0OFH4xpPr4,0.05,0.15,0.8,1184,https://www.youtube.com/watch?v=n0OFH4xpPr4
"This already looks more epic than the first! “Don’t ruins my morning.” “Love doesn’t always end well, beastie.” Maleficent being relatable AF is something I didn’t know I needed in life.",positive,n0OFH4xpPr4,0.05,0.15,0.8,353,https://www.youtube.com/watch?v=n0OFH4xpPr4
The maleficent movies are still my favorite live action retellings ❤,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Prince: *There is no curse that could ever tear me away from you, will you marry me?* Aurora: *yes* Tree: 0:08 **dies out of cringe*",positive,n0OFH4xpPr4,0.05,0.15,0.8,3056,https://www.youtube.com/watch?v=n0OFH4xpPr4
Aurora : I wasn't really asking Maleficent : Nor was i 😂🙌 Maleficent is back 😈,positive,n0OFH4xpPr4,0.05,0.15,0.8,338,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent : love doesn't always end well beastie... Disney Princess : ohh.. Come on..,positive,n0OFH4xpPr4,0.05,0.15,0.8,343,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""well well"" best line in trailer.",positive,n0OFH4xpPr4,0.05,0.15,0.8,4,https://www.youtube.com/watch?v=n0OFH4xpPr4
When Maleficents eyes turn green you better start praying son,positive,n0OFH4xpPr4,0.05,0.15,0.8,1986,https://www.youtube.com/watch?v=n0OFH4xpPr4
Prince Philip: Five years ago I had a completely different face,positive,n0OFH4xpPr4,0.05,0.15,0.8,1618,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Just hearing her say ""well well"" again just makes me even more excited to see this!!! 😍😍😍 Jolie really is good at playing the misunderstood evil character I can't wait for this 😍😍😍",positive,n0OFH4xpPr4,0.05,0.15,0.8,372,https://www.youtube.com/watch?v=n0OFH4xpPr4
Am I the only one who didn't know about it till 2020 ? 😭😭😭😭😭 How did I miss this ? O. M. G.... Angelina is SOOOOOOOO BEAUTIFUL....,positive,n0OFH4xpPr4,0.05,0.15,0.8,4,https://www.youtube.com/watch?v=n0OFH4xpPr4
I just want to see Maleficent turn into a dragon shooting flames of green fire.,positive,n0OFH4xpPr4,0.05,0.15,0.8,434,https://www.youtube.com/watch?v=n0OFH4xpPr4
Prince: lets get married Aurora: YES. Maleficente:IM FINNA END THIS WHOLE MANS CAREER,positive,n0OFH4xpPr4,0.05,0.15,0.8,1547,https://www.youtube.com/watch?v=n0OFH4xpPr4
Me: mom I missed the bus 😳 Mom: DONT ruin my morning! 😡,positive,n0OFH4xpPr4,0.05,0.15,0.8,404,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I hope Disney make a spin off movie of the Dark Fey, about their root, history and origin. I found really interesting how they divided into 4 different realms based on bioma. We want more stories about Maleficent with her kind Dark Fey!!!",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Are we really not gonna talk about the *completely different Prince Phillip* Holy cow thanks for the likes,positive,n0OFH4xpPr4,0.05,0.15,0.8,2928,https://www.youtube.com/watch?v=n0OFH4xpPr4
She protecc She attacc But most importantly *She wants her favorite girl bacc*,positive,n0OFH4xpPr4,0.05,0.15,0.8,421,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""True love kiss will make the princess wake up"" Later Prince : *kiss* Aurora : *still sleeping* Now : Prince : I thOugHt I loSt YoU FoRevEr , WiLl YoU MarRy mE ? Aurora : Yessssssssss Awwwww~ true love :))",positive,n0OFH4xpPr4,0.05,0.15,0.8,377,https://www.youtube.com/watch?v=n0OFH4xpPr4
I couldn’t believe it’s already been 3 years. Felt like we just watched it in the theaters yesterday.,positive,n0OFH4xpPr4,0.05,0.15,0.8,8,https://www.youtube.com/watch?v=n0OFH4xpPr4
Evil Upgrade ✅ Outfits Upgrade ✅ Can't wait!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,551,https://www.youtube.com/watch?v=n0OFH4xpPr4
*Maleficent 1: *Not invited to aurora's christening** *Maleficent 2: *Not invited to aurora's wedding**,positive,n0OFH4xpPr4,0.05,0.15,0.8,2618,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Love doesn't always end well"" Quote of the year 👍👍",positive,n0OFH4xpPr4,0.05,0.15,0.8,146,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""YOU DO NOT KNOW ME"" oOoOOOOHh SNAP",positive,n0OFH4xpPr4,0.05,0.15,0.8,11,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""DON'T RUIN MY MORNING."" What a big mood. I tell my sibling that but I still get attacked. 🙃",positive,n0OFH4xpPr4,0.05,0.15,0.8,338,https://www.youtube.com/watch?v=n0OFH4xpPr4
**will you marry me?** Maleficent: *I think tf not*,positive,n0OFH4xpPr4,0.05,0.15,0.8,616,https://www.youtube.com/watch?v=n0OFH4xpPr4
Who else saw the subtitles “you’ve spent years caring for a shoe”? 😂😂 Hahaha jokes aside this movie is really awesome!! Love Maleficent so much!! ❤️❤️❤️,positive,n0OFH4xpPr4,0.05,0.15,0.8,5,https://www.youtube.com/watch?v=n0OFH4xpPr4
"1:32 That dress!! Who ever made that Maleficent dress, I salute you!",positive,n0OFH4xpPr4,0.05,0.15,0.8,762,https://www.youtube.com/watch?v=n0OFH4xpPr4
"This is a misdirection. The real evil is Aurora's mother-in-law and Maleficent is being overprotective (and her intentions misunderstood). I wouldn't be surprised if the mother-in-law was secretly manipulating things so that Maleficent looks evil (even though she's really not). Prince is likely not in on the deception but a pawn in his mother's scheme. With the introduction of the other ""maleficent"" people, my guess is that the mother-in-law had a part in waging war against them and driving them out, which is why she has issues with Maleficent herself (being 'one of them').",positive,n0OFH4xpPr4,0.05,0.15,0.8,2499,https://www.youtube.com/watch?v=n0OFH4xpPr4
"After 5 years, Maleficent still calls Aurora ""Beastie""😂😂😂",positive,n0OFH4xpPr4,0.05,0.15,0.8,2527,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Now shall you deal with me, oh prince, and all the powers of Hell."" - Maleficent",positive,n0OFH4xpPr4,0.05,0.15,0.8,7,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent: Love doesn't always end well Aurora: If I didn't know better I'd say you're refusing my marriage Maleficent: Well do you? Aurora : do I what? Maleficent :...know better Aurora:,positive,n0OFH4xpPr4,0.05,0.15,0.8,158,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent doesn't seem good or evil to me.... She just seems like a person with feelings.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1336,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent first trailer reaction: maleficent is bad now. Teaser 2: dont! U ruin my morning. Shes not bad at all shes protecting whats Right to be loved.,positive,n0OFH4xpPr4,0.05,0.15,0.8,715,https://www.youtube.com/watch?v=n0OFH4xpPr4
1:21 maleficent saying “well well” is so iconic,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
the ending for this trailer is just OMG..goosebumps!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,423,https://www.youtube.com/watch?v=n0OFH4xpPr4
No actress is more suitable for the role of Maleficent other than Angelina Jolie,positive,n0OFH4xpPr4,0.05,0.15,0.8,4125,https://www.youtube.com/watch?v=n0OFH4xpPr4
I can't imagine how this movie would look without Angelina Jolie She is the perfect actor for the movie.,positive,n0OFH4xpPr4,0.05,0.15,0.8,441,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I just watched part one, Angelina Jolie is amazing in everything",positive,n0OFH4xpPr4,0.05,0.15,0.8,6,https://www.youtube.com/watch?v=n0OFH4xpPr4
“Love doesn’t always end well” - Disney fantasies just got realistic,positive,n0OFH4xpPr4,0.05,0.15,0.8,5797,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie was probably made for the people who weren’t happy that Maleficent turned out to be good,positive,n0OFH4xpPr4,0.05,0.15,0.8,493,https://www.youtube.com/watch?v=n0OFH4xpPr4
From a sweet classical story To a freakin whole universe filled with great cgi secenes Count me in,positive,n0OFH4xpPr4,0.05,0.15,0.8,619,https://www.youtube.com/watch?v=n0OFH4xpPr4
"95% this movie is about love, from mother to daughter ♥️",positive,n0OFH4xpPr4,0.05,0.15,0.8,5,https://www.youtube.com/watch?v=n0OFH4xpPr4
Queen: *She will finally get the love from a real mother* Me: Are you committing suicide?,positive,n0OFH4xpPr4,0.05,0.15,0.8,1134,https://www.youtube.com/watch?v=n0OFH4xpPr4
Hell yeah! I really feel Angelina Jolie is becoming Maleficent now. The anger and sorrow is real.,positive,n0OFH4xpPr4,0.05,0.15,0.8,316,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Mistress, we have a bit of news!"" ""Not until I had my morning coffee.""",positive,n0OFH4xpPr4,0.05,0.15,0.8,312,https://www.youtube.com/watch?v=n0OFH4xpPr4
"*Watching this was such a memorable cinematic experience, just the story in total it's such a great movie* 😭❤",positive,n0OFH4xpPr4,0.05,0.15,0.8,6,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Naive Daughter: ""Mother, Philip and I have some news. I'm preg--"" Maleficent (assuming ultimate level form): ""DON'T RUIN MY MORNING!""",positive,n0OFH4xpPr4,0.05,0.15,0.8,385,https://www.youtube.com/watch?v=n0OFH4xpPr4
I thought the first movie resolved everything. It was literally perfect. Disney loves that dough...,positive,n0OFH4xpPr4,0.05,0.15,0.8,733,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent's story is longer than sleeping beauty 😂😂😂😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,951,https://www.youtube.com/watch?v=n0OFH4xpPr4
The best Disney live-action movie. Angelina Jolie is perfect 😍 We need Maleficent 3 🖤🖤,positive,n0OFH4xpPr4,0.05,0.15,0.8,9,https://www.youtube.com/watch?v=n0OFH4xpPr4
“Love Doesn’t Always End Well” You know what I mean...,positive,n0OFH4xpPr4,0.05,0.15,0.8,842,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I'm always be by your side, my Queen. Maleficient. No matter what!",positive,n0OFH4xpPr4,0.05,0.15,0.8,281,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The way Angelina says ""well well""🔥🔥prepares one for legit action💯👌",positive,n0OFH4xpPr4,0.05,0.15,0.8,130,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mom: Son!! GET UP FOR SCHOOL!! ME: Dont ...... ruin my morning.,positive,n0OFH4xpPr4,0.05,0.15,0.8,8,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Why is she still the mistress of evil, if all that she does is to take care of that little girl? It would me like me, calling myself the supreme Lord of darkness and sorrow, but I'm just feeding my black cat all the time.",positive,n0OFH4xpPr4,0.05,0.15,0.8,2589,https://www.youtube.com/watch?v=n0OFH4xpPr4
"First Mulan now Maleficent, thank you for the back to back trailers",positive,n0OFH4xpPr4,0.05,0.15,0.8,259,https://www.youtube.com/watch?v=n0OFH4xpPr4
Me: mom i need money Mom: DONT RUIN MY MORNING,positive,n0OFH4xpPr4,0.05,0.15,0.8,178,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I watched this film, it's a great film, scenery, soundtrack, effects, all it's really good, I LOOOOOVE THIS FILM, It's the Best film of 2019, Great film Disney",positive,n0OFH4xpPr4,0.05,0.15,0.8,6,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Queen: Finally she will get the love of a real mother *Maleficant: Excuse me, my love saved her life when your son couldn't do anything.*",positive,n0OFH4xpPr4,0.05,0.15,0.8,1377,https://www.youtube.com/watch?v=n0OFH4xpPr4
